scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c,sigma,r_range,delta_sigma
0.4922,7482193496,-1,82066000000000.0,1.045469971,271.118011,745.72772,295.12253,81.0107,82084000000000.0,82141000000000.0,77691000000000.0,55027000000000.0,0.6995,0.4032,42280.0,42280.0,34930.0,26170.0,27960.0,0.0038561435558775,0.4474791927335153,0.249185434558855,1.031694433157253,71,74,1,1,"[-2.15480790e+17 -2.15486623e+17 -2.15526304e+17 -2.15534418e+17
 -2.15556071e+17 -2.15565017e+17 -2.15582509e+17 -2.15596589e+17
 -2.15601277e+17 -2.15607425e+17 -2.15600836e+17 -2.15596102e+17
 -2.15604020e+17 -2.15607647e+17 -2.15605787e+17 -2.15605583e+17
 -2.15601929e+17 -2.15607061e+17 -2.15608417e+17 -2.15606166e+17]","[ 0.104547    0.13161687  0.16569582  0.20859868  0.26261018  0.33060663
  0.41620909  0.5239762   0.65964696  0.83044632  1.04546997  1.31616871
  1.65695824  2.08598683  2.62610183  3.30606633  4.16209092  5.23976203
  6.59646957  8.30446317 10.45469971]","[ 7.48608326e+13  5.09143837e+13  5.71620614e+13  4.11865669e+13
  3.96487054e+13  3.06613887e+13  3.03824733e+13  2.80541631e+13
  2.06591101e+13  1.69136370e+13  6.51480317e+12  1.12346533e+12
  5.70497572e+12  5.88793081e+12  2.54130065e+12  1.47461141e+12
 -1.37462852e+12  2.37057238e+12  2.35095417e+12  6.34532751e+10]"
0.4922,7472224068,-1,67968000000000.0,0.981804993,160.492004,709.67157,275.57739,72.44502,68022000000000.0,67995000000000.0,67114000000000.0,58759000000000.0,0.861,0.4406,14840.0,14840.0,43720.0,31720.0,34640.0,0.006117469833575,0.4194056370664067,0.2314189616544382,1.031694433157253,61,61,1,1,"[-2.15458268e+17 -2.15458226e+17 -2.15508020e+17 -2.15531025e+17
 -2.15543940e+17 -2.15538648e+17 -2.15554620e+17 -2.15580612e+17
 -2.15592771e+17 -2.15596877e+17 -2.15598721e+17 -2.15596239e+17
 -2.15593963e+17 -2.15600497e+17 -2.15602831e+17 -2.15602304e+17
 -2.15604779e+17 -2.15605008e+17 -2.15607834e+17 -2.15607986e+17]","[0.0981805  0.12360193 0.1556056  0.19589585 0.24661826 0.310474
 0.39086361 0.49206813 0.61947707 0.77987543 0.98180499 1.23601926
 1.55605605 1.9589585  2.46618264 3.10474    3.90863608 4.92068128
 6.19477071 7.79875427 9.81804993]","[4.26432020e+13 2.68795967e+13 4.83777687e+13 4.50396730e+13
 3.65665493e+13 1.97333558e+13 2.25281922e+13 3.06143304e+13
 2.69882082e+13 1.96190683e+13 1.35424477e+13 6.97818511e+12
 2.96743681e+12 5.99496295e+12 5.25477014e+12 2.98352220e+12
 3.44407909e+12 2.31719129e+12 3.24529120e+12 2.14345983e+12]"
0.4922,7482156835,-1,83359000000000.0,1.0509329829999998,328.665009,749.2655,261.32492,26.71448,83370000000000.0,83461000000000.0,78596000000000.0,51920000000000.0,0.673,0.4032,24570.0,24570.0,29150.0,31590.0,35090.0,0.0031975809843511,0.4498894817553409,0.2507170762709843,1.031694433157253,84,87,1,1,"[-2.15448355e+17 -2.15493388e+17 -2.15521311e+17 -2.15535168e+17
 -2.15542042e+17 -2.15557294e+17 -2.15563340e+17 -2.15584254e+17
 -2.15597888e+17 -2.15604240e+17 -2.15611785e+17 -2.15609990e+17
 -2.15606269e+17 -2.15606311e+17 -2.15606784e+17 -2.15606982e+17
 -2.15607170e+17 -2.15607070e+17 -2.15609299e+17 -2.15608271e+17]","[ 0.1050933   0.13230462  0.16656165  0.2096887   0.26398243  0.33233419
  0.41838396  0.52671419  0.66309388  0.83478574  1.05093298  1.32304624
  1.66561653  2.09688698  2.6398243   3.32334189  4.18383956  5.26714194
  6.63093884  8.34785741 10.50932983]","[6.56972635e+13 6.98656706e+13 6.17005413e+13 4.76738230e+13
 3.44171787e+13 3.13391587e+13 2.35883960e+13 2.80790456e+13
 2.63191444e+13 2.06145036e+13 1.77675083e+13 1.00778187e+13
 4.01074943e+12 2.55721990e+12 1.91168470e+12 1.33140386e+12
 9.58330380e+11 5.41942473e+11 1.74798908e+12 4.54499145e+11]"
0.4922,7481570021,-1,69110000000000.0,0.9872760009999998,135.350006,793.71973,250.82068,65.27759,69110000000000.0,69163000000000.0,66221000000000.0,53678000000000.0,0.6992,0.3303,16220.0,16220.0,14280.0,10300.0,9442.0,0.0072942442352015,0.4218154403403589,0.2329386622727087,1.031694433157253,57,57,1,1,"[-2.15399804e+17 -2.15450721e+17 -2.15499472e+17 -2.15527404e+17
 -2.15545297e+17 -2.15567107e+17 -2.15583269e+17 -2.15597522e+17
 -2.15605923e+17 -2.15612166e+17 -2.15611820e+17 -2.15611772e+17
 -2.15607929e+17 -2.15611145e+17 -2.15611316e+17 -2.15603563e+17
 -2.15607862e+17 -2.15606135e+17 -2.15606323e+17 -2.15604757e+17]","[0.0987276  0.12429068 0.1564727  0.19698746 0.24799252 0.31220408
 0.39304166 0.49481013 0.62292904 0.7842212  0.987276   1.24290685
 1.56472701 1.9698746  2.47992519 3.12204084 3.93041655 4.94810128
 6.22929044 7.84221203 9.87276001]","[ 9.73398502e+13  9.35434312e+13  8.97818806e+13  7.42725692e+13
  5.81523569e+13  5.04531486e+13  4.20308430e+13  3.55130799e+13
  2.77080066e+13  2.14211620e+13  1.32975093e+13  8.35996371e+12
  2.85043271e+12  3.82761196e+12  2.52271522e+12 -3.30015825e+12
  6.30060385e+11 -6.91856288e+11 -3.17679448e+11 -1.18888014e+12]"
0.4922,7482157557,-1,50937000000000.0,0.891802002,116.067001,761.29266,265.44516,17.84739,50937000000000.0,51012000000000.0,47389000000000.0,37226000000000.0,0.721,0.3303,12700.0,12700.0,16120.0,8669.0,9510.0,0.0076835103372749,0.3797873867953673,0.2065960029127034,1.031694433157253,35,35,1,1,"[-2.15416084e+17 -2.15466557e+17 -2.15499974e+17 -2.15535813e+17
 -2.15559571e+17 -2.15576225e+17 -2.15584689e+17 -2.15598084e+17
 -2.15599760e+17 -2.15600229e+17 -2.15601477e+17 -2.15603604e+17
 -2.15609023e+17 -2.15610291e+17 -2.15612840e+17 -2.15608451e+17
 -2.15612749e+17 -2.15612973e+17 -2.15613917e+17 -2.15612443e+17]","[0.0891802  0.11227122 0.14134109 0.17793789 0.22401053 0.28201255
 0.35503277 0.44695978 0.56268902 0.70838351 0.891802   1.1227122
 1.41341092 1.77937893 2.24010535 2.82012555 3.55032772 4.46959778
 5.62689023 7.0838351  8.91802002]","[4.47947429e+13 6.01101547e+13 5.90114310e+13 5.98466463e+13
 5.27512416e+13 4.37915823e+13 3.29709896e+13 2.92552042e+13
 1.95161067e+13 1.26099422e+13 8.74347466e+12 6.85907877e+12
 7.74664226e+12 5.68805827e+12 5.19695678e+12 5.09970028e+11
 3.03390721e+12 2.05510645e+12 1.89261329e+12 2.63777162e+11]"
0.4922,7482154845,-1,57726000000000.0,0.929784973,162.380005,769.20557,292.26022,41.05326,57925000000000.0,57891000000000.0,53015000000000.0,38766000000000.0,0.6851,0.3231,15910.0,15910.0,10100.0,9007.0,9641.0,0.0057259819212346,0.3964949881483359,0.2170263182671136,1.031694433157253,58,58,1,1,"[-2.15424742e+17 -2.15502769e+17 -2.15515542e+17 -2.15546981e+17
 -2.15563367e+17 -2.15568940e+17 -2.15577910e+17 -2.15597992e+17
 -2.15606405e+17 -2.15608670e+17 -2.15612020e+17 -2.15614196e+17
 -2.15613506e+17 -2.15611482e+17 -2.15613362e+17 -2.15610468e+17
 -2.15609272e+17 -2.15611790e+17 -2.15609653e+17 -2.15609548e+17]","[0.0929785  0.11705299 0.14736099 0.18551649 0.23355143 0.29402382
 0.37015406 0.46599636 0.58665466 0.73855446 0.92978497 1.17052993
 1.47360987 1.85516492 2.33551426 2.94023825 3.70154065 4.65996358
 5.86654658 7.38554456 9.29784973]","[ 9.18735377e+13  1.07199454e+14  7.56975616e+13  6.75989985e+13
  5.29910595e+13  3.69514851e+13  2.89742326e+13  3.09526289e+13
  2.48380348e+13  1.71003853e+13  1.29034610e+13  9.51430511e+12
  5.56783070e+12  2.23593456e+12  2.59728385e+12 -1.87253585e+11
 -8.72633972e+11  1.03819924e+12 -6.93229850e+11 -5.03755104e+11]"
0.4922,7481570709,-1,131820000000000.0,1.224369995,445.359985,781.50458,230.72035,126.27585,132020000000000.0,132070000000000.0,121570000000000.0,71993000000000.0,0.7176,0.4032,89550.0,89550.0,62660.0,50940.0,52120.0,0.0027491692927913,0.5265514410171989,0.2998852498767014,1.031694433157253,70,98,1,1,"[-2.15462349e+17 -2.15478557e+17 -2.15508662e+17 -2.15536837e+17
 -2.15556490e+17 -2.15569874e+17 -2.15573772e+17 -2.15580050e+17
 -2.15592804e+17 -2.15600384e+17 -2.15604869e+17 -2.15607198e+17
 -2.15602432e+17 -2.15600708e+17 -2.15605729e+17 -2.15601979e+17
 -2.15603157e+17 -2.15601615e+17 -2.15604192e+17 -2.15606365e+17]","[ 0.122437    0.15413905  0.19404957  0.24429393  0.30754784  0.38717979
  0.48743047  0.61363861  0.77252524  0.97255166  1.22436999  1.5413905
  1.94049567  2.44293931  3.07547838  3.87179788  4.87430474  6.13638611
  7.72525241  9.72551657 12.24369995]","[ 7.27480052e+13  5.61271962e+13  5.44093145e+13  5.21070763e+13
  4.52772934e+13  3.70129571e+13  2.58131819e+13  2.02480273e+13
  2.08229604e+13  1.79209281e+13  1.41371412e+13  1.03893109e+13
  3.54831301e+12  1.15093995e+12  3.89398842e+12  9.09162439e+10
  8.01138056e+11 -4.67643879e+11  1.33078025e+12  2.21056179e+12]"
0.4922,7482232707,-1,73426000000000.0,1.007414001,240.686996,798.99072,286.46616,186.87764,73437000000000.0,73526000000000.0,68216000000000.0,46996000000000.0,0.7335,0.3773,19040.0,19040.0,22060.0,21100.0,21530.0,0.0041855771925459,0.4306926521289119,0.2385455618403937,1.031694433157253,59,60,1,1,"[-2.15311765e+17 -2.15367169e+17 -2.15389154e+17 -2.15418443e+17
 -2.15439534e+17 -2.15460582e+17 -2.15483676e+17 -2.15520593e+17
 -2.15548447e+17 -2.15570025e+17 -2.15589991e+17 -2.15593659e+17
 -2.15592568e+17 -2.15593679e+17 -2.15596527e+17 -2.15598144e+17
 -2.15604938e+17 -2.15603190e+17 -2.15606729e+17 -2.15604759e+17]","[ 0.1007414   0.12682591  0.15966436  0.20100552  0.25305096  0.31857228
  0.40105874  0.50490304  0.63563526  0.80021739  1.007414    1.26825909
  1.59664359  2.01005519  2.53050956  3.18572279  4.01058738  5.04903036
  6.35635263  8.00217385 10.07414001]","[7.89305108e+13 8.47598818e+13 6.73513555e+13 6.09759198e+13
 5.17806084e+13 4.59519945e+13 4.35647573e+13 5.07806383e+13
 4.96149479e+13 4.49196395e+13 4.09402697e+13 2.81462107e+13
 1.70703361e+13 1.14719870e+13 9.03501523e+12 6.72077675e+12
 8.52768681e+12 4.27724651e+12 4.93183382e+12 1.86893017e+12]"
0.4922,7481611151,-1,72568000000000.0,1.003473999,271.867004,756.8692,233.9899,172.59505,72570000000000.0,72635000000000.0,69416000000000.0,48123000000000.0,0.6513,0.3857,8784.0,8784.0,17540.0,21340.0,22730.0,0.0036910474027219,0.4289558543724746,0.2374474612572036,1.031694433157253,48,48,1,1,"[-2.15419782e+17 -2.15440957e+17 -2.15471028e+17 -2.15503104e+17
 -2.15538488e+17 -2.15558546e+17 -2.15575727e+17 -2.15588443e+17
 -2.15591756e+17 -2.15597247e+17 -2.15600679e+17 -2.15604175e+17
 -2.15601801e+17 -2.15600707e+17 -2.15606174e+17 -2.15608551e+17
 -2.15605010e+17 -2.15604770e+17 -2.15604838e+17 -2.15605670e+17]","[ 0.1003474   0.12632989  0.15903991  0.20021939  0.25206127  0.31732634
  0.39949019  0.50292836  0.63314929  0.79708773  1.003474    1.26329892
  1.59039911  2.00219385  2.52061272  3.17326341  3.99490194  5.02928358
  6.3314929   7.9708773  10.03473999]","[5.17916979e+13 4.60392232e+13 4.80219883e+13 5.05383665e+13
 5.42135968e+13 4.68619811e+13 4.04085967e+13 3.35195206e+13
 2.32392172e+13 1.81277354e+13 1.36035558e+13 1.07886062e+13
 5.30941588e+12 2.65959078e+12 5.12788878e+12 4.73485857e+12
 7.53320477e+11 3.23880036e+11 2.47795112e+11 6.81099657e+11]"
0.4922,7481572011,-1,64973000000000.0,0.967169983,258.519989,747.89203,214.63887,112.04805,64999000000000.0,65068000000000.0,60683000000000.0,39842000000000.0,0.7044,0.3857,32510.0,32510.0,24360.0,18870.0,20270.0,0.0037411806597284,0.4129563261730465,0.2273574398354416,1.031694433157253,60,59,1,1,"[-2.15463153e+17 -2.15491275e+17 -2.15512978e+17 -2.15525862e+17
 -2.15541485e+17 -2.15553602e+17 -2.15565250e+17 -2.15583043e+17
 -2.15592768e+17 -2.15599686e+17 -2.15601996e+17 -2.15605243e+17
 -2.15605634e+17 -2.15606589e+17 -2.15607742e+17 -2.15606316e+17
 -2.15609280e+17 -2.15611022e+17 -2.15610767e+17 -2.15612048e+17]","[0.096717   0.12175949 0.15328611 0.19297578 0.24294212 0.305846
 0.38503731 0.48473325 0.610243   0.76825043 0.96716998 1.21759487
 1.53286112 1.92975782 2.42942116 3.05846003 3.85037305 4.84733248
 6.10243004 7.68250425 9.67169983]","[7.28692381e+13 6.37212659e+13 5.38990337e+13 4.21373406e+13
 3.64441894e+13 3.06401282e+13 2.66819818e+13 2.80617135e+13
 2.38418257e+13 1.94083585e+13 1.37034099e+13 1.06947385e+13
 6.99494253e+12 5.01575781e+12 3.89227076e+12 1.55588553e+12
 2.85229523e+12 2.89843554e+12 1.66785209e+12 1.86087377e+12]"
0.4922,7472302600,-1,120290000000000.0,1.187600952,279.201996,704.1731,245.65347,221.7043,120320000000000.0,120520000000000.0,110130000000000.0,77508000000000.0,0.6995,0.3377,50810.0,50810.0,26410.0,19960.0,19370.0,0.0042535546629831,0.5102718596711104,0.2893764499016594,1.031694433157253,70,96,1,1,"[-2.15408038e+17 -2.15462376e+17 -2.15504399e+17 -2.15522598e+17
 -2.15542973e+17 -2.15563091e+17 -2.15577612e+17 -2.15582541e+17
 -2.15595680e+17 -2.15598950e+17 -2.15604816e+17 -2.15612029e+17
 -2.15615028e+17 -2.15613168e+17 -2.15612248e+17 -2.15604290e+17
 -2.15610245e+17 -2.15612645e+17 -2.15610399e+17 -2.15611595e+17]","[ 0.1187601   0.1495101   0.18822207  0.23695754  0.29831187  0.3755524
  0.47279245  0.59521044  0.74932554  0.94334497  1.18760095  1.49510102
  1.88222066  2.36957542  2.98311872  3.75552396  4.72792455  5.95210436
  7.49325543  9.43344968 11.87600952]","[ 6.73528870e+13  7.67815428e+13  7.49604798e+13  5.87801382e+13
  4.99430552e+13  4.42058696e+13  3.70541615e+13  2.64893525e+13
  2.50037541e+13  1.78399366e+13  1.49572612e+13  1.39885514e+13
  1.07180568e+13  5.58942692e+12  2.94612748e+12 -3.16235084e+12
  1.76215381e+12  2.62574705e+12  2.39998367e+11  9.06066040e+11]"
