scale,CtreesHaloID,pid,mvir,rvir,rs,x,y,z,Mmvir_all,M200b,M200c,M500c,T/|U|,Halfmass_Scale,Acc_Rate_Inst,Acc_Rate_100Myr,Acc_Rate_1*Tdyn,Acc_Rate_2*Tdyn,Acc_Rate_Mpeak,c_vir,R200c,R500c,redshift,Ngal_Dsep_1,Ngal_Rvir,Ngal_R200c,Ngal_R500c
0.4922,7488814621,-1,138150000000000.0,1.243672974,197.794006,750.86914,915.36029,688.76147,138180000000000.0,138370000000000.0,130140000000000.0,94487000000000.0,0.66,0.3609,5551.0,5551.0,25260.0,40700.0,36190.0,6.287718213260701,0.5350917026305076,0.3054122579958144,1.031694433157253,65.0,92.0,23.0,8.0
0.4922,7488853650,-1,135430000000000.0,1.235463989,261.065002,754.6908,919.07471,777.28949,135430000000000.0,135690000000000.0,125160000000000.0,86659000000000.0,0.6626,0.3944,-1602.0,-1602.0,15480.0,43250.0,45140.0,4.7323998986275,0.531454472247942,0.3030576335876306,1.031694433157253,67.0,102.0,25.0,9.0
0.4922,7488903225,-1,147350000000000.0,1.270687988,182.505005,762.51508,920.24652,847.04602,147360000000000.0,147610000000000.0,136950000000000.0,105600000000000.0,0.7207,0.316,18430.0,18430.0,27500.0,19170.0,19870.0,6.9624829631384,0.5470545801667537,0.3131686015845301,1.031694433157253,43.0,69.0,9.0,3.0
0.4922,7479507135,-1,135990000000000.0,1.237156006,227.020004,711.85919,991.22778,810.6842,135990000000000.0,136070000000000.0,132090000000000.0,99214000000000.0,0.7135,0.4123,34450.0,34450.0,63700.0,49860.0,54330.0,5.449546225891099,0.5322071480890094,0.3035445248965416,1.031694433157253,75.0,95.0,26.0,7.0
0.4922,7488895963,-1,140700000000000.0,1.25127002,369.411011,750.46753,911.79529,849.33014,140890000000000.0,140800000000000.0,135700000000000.0,93650000000000.0,0.7018,0.4123,41660.0,41660.0,46240.0,59780.0,60870.0,3.3872028248773,0.5384588551869541,0.3075934200130307,1.031694433157253,66.0,87.0,26.0,6.0
0.4922,7489511058,-1,117920000000000.0,1.179746948,451.382996,774.97491,943.67419,860.30139,118080000000000.0,118100000000000.0,109560000000000.0,65404000000000.0,0.6997,0.4123,53960.0,53960.0,46680.0,44870.0,49070.0,2.6136273595915003,0.5067990116046919,0.2871388533879029,1.031694433157253,80.0,106.0,24.0,3.0
0.4922,7489553578,-1,117920000000000.0,1.179730957,168.274002,746.58124,959.66663,915.57922,117930000000000.0,118010000000000.0,111980000000000.0,88334000000000.0,0.7992,0.4505,93670.0,93670.0,85500.0,50920.0,56090.0,7.01077375577,0.5067988083182609,0.2871381901973435,1.031694433157253,77.0,99.0,26.0,6.0
0.4922,7479001566,-1,119840000000000.0,1.186103027,398.71701,721.50635,934.14667,974.58612,120000000000000.0,119980000000000.0,111830000000000.0,67837000000000.0,0.7175,0.3944,64200.0,64200.0,47400.0,40820.0,41340.0,2.9747991614403,0.509615769458959,0.2889531144567109,1.031694433157253,86.0,106.0,26.0,5.0
0.4922,7489667099,-1,194220000000000.0,1.393218018,493.30899,806.59924,51.21585,86.6848,194260000000000.0,194560000000000.0,176450000000000.0,105270000000000.0,0.7729,0.4505,262600.0,262600.0,128500.0,75870.0,85670.0,2.8242299375083,0.6013659684863079,0.3485832022900151,1.031694433157253,106.0,192.0,32.0,12.0
0.4922,7489668941,-1,113000000000000.0,1.163112061,256.027008,817.2146,18.74109,95.19732,113050000000000.0,113210000000000.0,105060000000000.0,79209000000000.0,0.7022,0.3609,27120.0,27120.0,27080.0,27650.0,28530.0,4.542927209460601,0.4994397012395862,0.2824029209608555,1.031694433157253,73.0,88.0,31.0,12.0
0.4922,7489743951,-1,152390000000000.0,1.28501001,332.757996,816.40796,11.66595,137.76651,152390000000000.0,152740000000000.0,140390000000000.0,92643000000000.0,0.6958,0.3773,-24030.0,-24030.0,16950.0,45940.0,41940.0,3.861695362536,0.5533997963317954,0.3172893476834303,1.031694433157253,74.0,113.0,23.0,8.0
0.4922,7490404467,-1,154740000000000.0,1.291584961,395.520996,810.93652,68.58973,284.11325,154740000000000.0,154880000000000.0,147040000000000.0,92054000000000.0,0.6779,0.4032,31930.0,31930.0,55460.0,67890.0,65580.0,3.2655281870295,0.5563110608212976,0.3191817088774606,1.031694433157253,83.0,113.0,21.0,6.0
0.4922,7489822148,-1,170480000000000.0,1.33398999,197.348007,801.78699,49.49253,281.90924,170510000000000.0,170610000000000.0,164010000000000.0,129550000000000.0,0.729,0.4309,46980.0,46980.0,97520.0,73010.0,77690.0,6.7595817676537,0.5750942991050878,0.3314136247980102,1.031694433157253,74.0,105.0,21.0,9.0
0.4922,7489744605,-1,114160000000000.0,1.167069946,162.197998,839.30469,43.31212,242.02339,114160000000000.0,114350000000000.0,107980000000000.0,81440000000000.0,0.7269,0.369,228.9,228.9,26430.0,30910.0,29920.0,7.1953412519925,0.501193512917802,0.2835306516492114,1.031694433157253,57.0,69.0,25.0,6.0
0.4922,7490406037,-1,110360000000000.0,1.153980957,192.244003,822.06342,63.13581,283.944,110360000000000.0,110610000000000.0,101370000000000.0,73095000000000.0,0.6757,0.2892,25180.0,25180.0,14630.0,23330.0,20210.0,6.002688973346,0.4954032092322031,0.2798082764893515,1.031694433157253,48.0,58.0,13.0,5.0
0.4922,7490519272,-1,108600000000000.0,1.147819946,323.44101,824.57324,86.31924,439.96793,110210000000000.0,108640000000000.0,106050000000000.0,72526000000000.0,0.7725,0.4215,33760.0,33760.0,52970.0,44230.0,48690.0,3.5487767800378,0.4926767512904916,0.2780572513756049,1.031694433157253,93.0,101.0,26.0,6.0
0.4922,7489979742,-1,120530000000000.0,1.188368042,313.679993,850.93817,63.22936,571.28406,120530000000000.0,120740000000000.0,110950000000000.0,77026000000000.0,0.676,0.369,18770.0,18770.0,29290.0,30600.0,30150.0,3.7884725469245,0.5106207279270241,0.2896005696906199,1.031694433157253,83.0,109.0,15.0,7.0
0.4922,7490093839,-1,180740000000000.0,1.360220947,1090.756958,809.60913,2.62696,770.6264,180880000000000.0,181150000000000.0,161580000000000.0,70644000000000.0,0.7892,0.4505,211700.0,211700.0,112100.0,79180.0,86500.0,1.2470431080211,0.586727540181472,0.33900765779378,1.031694433157253,94.0,137.0,29.0,9.0
0.4922,7490714925,-1,139010000000000.0,1.246265015,166.822998,856.63049,78.28719,764.90735,139330000000000.0,139100000000000.0,135280000000000.0,106710000000000.0,0.7382,0.4406,46470.0,46470.0,82100.0,53790.0,60150.0,7.4705827730059,0.5362320883990939,0.3061514681411924,1.031694433157253,68.0,81.0,21.0,6.0
0.4922,7500084957,-1,173990000000000.0,1.3430610349999998,303.147003,883.24237,36.07856,863.67505,173990000000000.0,174080000000000.0,169490000000000.0,126920000000000.0,0.7801,0.4309,36970.0,36970.0,97450.0,61780.0,71130.0,4.4303952264373,0.5791247057308715,0.3340424235024751,1.031694433157253,100.0,137.0,28.0,7.0
0.4922,7490169497,-1,186940000000000.0,1.375602051,347.658997,831.58124,38.84814,821.33325,186940000000000.0,187250000000000.0,174300000000000.0,117820000000000.0,0.6792,0.353,12360.0,12360.0,30100.0,43520.0,41370.0,3.9567566577314,0.5935470550467615,0.3434661225309027,1.031694433157253,87.0,124.0,40.0,8.0
0.4922,7500088858,-1,117550000000000.0,1.17851001,279.355011,869.08057,19.44779,863.71161,117550000000000.0,117790000000000.0,108590000000000.0,72675000000000.0,0.6706,0.3944,-8927.0,-8927.0,14010.0,43920.0,40000.0,4.218682191457,0.5062526726010009,0.286786942906293,1.031694433157253,66.0,81.0,23.0,7.0
0.4922,7500864266,-1,113450000000000.0,1.164633057,171.147003,879.5611,136.75229,83.85125,113450000000000.0,113560000000000.0,108220000000000.0,84064000000000.0,0.7194,0.3091,29700.0,29700.0,33450.0,29100.0,29130.0,6.8048697119166,0.5001212391952033,0.2828405253860135,1.031694433157253,54.0,65.0,11.0,3.0
0.4922,7491606403,-1,168900000000000.0,1.329842041,332.240997,809.22809,198.54364,213.17401,168900000000000.0,169080000000000.0,160410000000000.0,113580000000000.0,0.7025,0.4032,40230.0,40230.0,61310.0,64520.0,63440.0,4.0026428195434,0.5732618316744297,0.3302182011824274,1.031694433157253,96.0,141.0,32.0,11.0
0.4922,7490985997,-1,107990000000000.0,1.145656982,250.940002,817.16089,184.76047,257.55942,108030000000000.0,108190000000000.0,101220000000000.0,72529000000000.0,0.6843,0.3303,21970.0,21970.0,26920.0,20270.0,22390.0,4.5654617552764005,0.4917248242221206,0.2774457328284279,1.031694433157253,59.0,71.0,16.0,4.0
0.4922,7491026894,-1,119690000000000.0,1.185605957,206.423996,833.73962,173.44142,276.40781,119690000000000.0,119850000000000.0,112170000000000.0,84694000000000.0,0.6599,0.3453,-9900.0,-9900.0,3006.0,17150.0,12600.0,5.7435471649332,0.5093967502464968,0.2888119092264467,1.031694433157253,55.0,67.0,20.0,5.0
0.4922,7490555334,-1,116920000000000.0,1.176383057,847.260986,863.28503,102.95217,460.28207,117110000000000.0,117410000000000.0,100210000000000.0,50895000000000.0,1.0709,0.4215,29130.0,29130.0,47470.0,45770.0,48790.0,1.3884541793359,0.505319611717648,0.2861855343774988,1.031694433157253,31.0,32.0,4.0,3.0
0.4922,7491189795,-1,188680000000000.0,1.379849976,270.795013,865.83466,158.50478,594.13062,188690000000000.0,189030000000000.0,176600000000000.0,126200000000000.0,0.6531,0.3231,32730.0,32730.0,21510.0,34400.0,28940.0,5.095551652570499,0.5954338890286158,0.3447002810841502,1.031694433157253,66.0,120.0,16.0,2.0
0.4922,7501137403,-1,107920000000000.0,1.145406982,256.604004,893.5274,160.57817,573.22809,108120000000000.0,108010000000000.0,103770000000000.0,77333000000000.0,0.7608,0.4505,56040.0,56040.0,71190.0,44520.0,51010.0,4.4637143775823,0.4916153435214492,0.2773753681158201,1.031694433157253,56.0,61.0,9.0,2.0
0.4922,7491373401,-1,130610000000000.0,1.220625,307.565002,855.81262,144.07907,859.48352,130610000000000.0,130840000000000.0,121180000000000.0,77489000000000.0,0.6683,0.3944,15340.0,15340.0,24090.0,42980.0,46500.0,3.968673262766,0.5248884529364276,0.2988105487280734,1.031694433157253,57.0,84.0,21.0,5.0
0.4922,7490755552,-1,106970000000000.0,1.1420310059999998,192.233994,814.00903,119.56589,852.31482,106970000000000.0,107070000000000.0,100030000000000.0,72927000000000.0,0.7349,0.4032,4978.0,4978.0,35920.0,37630.0,41180.0,5.9408379456549,0.4901252321959813,0.2764187429272742,1.031694433157253,59.0,77.0,23.0,6.0
0.4922,7501402249,-1,150390000000000.0,1.279374023,272.342987,895.20557,133.64998,951.01428,150390000000000.0,150580000000000.0,142380000000000.0,94785000000000.0,0.6748,0.3377,20490.0,20490.0,20480.0,24040.0,15280.0,4.6976573074011005,0.550898812182977,0.3156648830552189,1.031694433157253,58.0,81.0,20.0,5.0
0.4922,7492034353,-1,125820000000000.0,1.205505981,439.949005,850.69287,197.24765,938.86163,125820000000000.0,126110000000000.0,113270000000000.0,71010000000000.0,0.6806,0.369,73300.0,73300.0,29290.0,32410.0,35170.0,2.7401038922681,0.5182026442900853,0.2944913420810588,1.031694433157253,52.0,74.0,16.0,8.0
0.4922,7492197205,-1,137240000000000.0,1.240928955,483.783997,832.74579,279.92294,179.36133,138100000000000.0,137520000000000.0,127410000000000.0,71707000000000.0,0.7146,0.4032,116000.0,116000.0,62400.0,49910.0,49590.0,2.5650475474491,0.5338800263955031,0.3046273547252299,1.031694433157253,84.0,122.0,20.0,2.0
0.4922,7492163353,-1,201850000000000.0,1.411240967,650.182983,864.91248,292.24423,126.30617,201900000000000.0,202040000000000.0,192100000000000.0,110580000000000.0,0.7689,0.4505,103000.0,103000.0,130500.0,85300.0,92670.0,2.1705289186259,0.6093557650339643,0.3538191612435055,1.031694433157253,95.0,156.0,35.0,11.0
0.4922,7491568961,-1,140710000000000.0,1.251301025,282.712006,826.01569,240.83095,150.07095,140730000000000.0,140870000000000.0,133310000000000.0,93280000000000.0,0.7134,0.4032,58480.0,58480.0,53890.0,52100.0,48240.0,4.4260625599324,0.5384719973880825,0.3076019819380638,1.031694433157253,64.0,87.0,19.0,4.0
0.4922,7491530017,-1,119780000000000.0,1.18592395,222.186996,866.19226,234.27164,123.40422,119790000000000.0,119920000000000.0,114500000000000.0,86380000000000.0,0.7239,0.369,14820.0,14820.0,24830.0,29560.0,27180.0,5.3375038654377,0.5095284335298161,0.2888974621360285,1.031694433157253,79.0,90.0,27.0,5.0
0.4922,7501528991,-1,120740000000000.0,1.189071045,276.562988,894.22455,249.80347,103.76115,120780000000000.0,120900000000000.0,114220000000000.0,81571000000000.0,0.7283,0.3773,47610.0,47610.0,37570.0,36470.0,34650.0,4.2994583389444,0.5109260254316638,0.2897977980435853,1.031694433157253,74.0,85.0,20.0,4.0
0.4922,7492230121,-1,146860000000000.0,1.269280029,332.153992,838.31506,266.81857,201.57951,146870000000000.0,146980000000000.0,140090000000000.0,92702000000000.0,0.6358,0.4032,13790.0,13790.0,32180.0,59950.0,62030.0,3.8213601509266,0.5464301007084538,0.3127633594051768,1.031694433157253,63.0,93.0,19.0,5.0
0.4922,7492191264,-1,138920000000000.0,1.245972046,292.734009,862.33624,279.93927,180.29402,138930000000000.0,139010000000000.0,134300000000000.0,88250000000000.0,0.6678,0.4032,42230.0,42230.0,45430.0,53850.0,61420.0,4.2563282969967,0.5361126876542917,0.3060733295862171,1.031694433157253,87.0,103.0,24.0,4.0
0.4922,7502230503,-1,154340000000000.0,1.290487061,224.598007,885.27771,270.96643,266.8548,154370000000000.0,154530000000000.0,147750000000000.0,112410000000000.0,0.7878,0.4406,60140.0,60140.0,94600.0,55000.0,63620.0,5.745763634492,0.5558178032498238,0.3188615611888259,1.031694433157253,95.0,121.0,28.0,5.0
0.4922,7501645089,-1,121880000000000.0,1.192810059,290.845001,898.3302,231.47954,281.70401,122180000000000.0,121950000000000.0,118250000000000.0,83556000000000.0,0.7963,0.4215,4750.0,4750.0,62600.0,49590.0,55570.0,4.1011881067194,0.5125764633848167,0.2908621253640736,1.031694433157253,60.0,67.0,15.0,6.0
0.4922,7502233118,-1,151870000000000.0,1.283561035,229.654007,897.8241,297.67496,267.74133,152120000000000.0,151990000000000.0,145240000000000.0,110730000000000.0,0.7904,0.4406,72900.0,72900.0,97310.0,62970.0,69290.0,5.5891079444566,0.552751782122715,0.3168687556767167,1.031694433157253,86.0,114.0,25.0,6.0
0.4922,7491607661,-1,106890000000000.0,1.141730957,226.089005,803.96796,249.13914,211.77199,106930000000000.0,107010000000000.0,100780000000000.0,77396000000000.0,0.7779,0.369,43470.0,43470.0,51610.0,28970.0,33070.0,5.0499180930978,0.4899991601263721,0.2763373256646593,1.031694433157253,62.0,78.0,24.0,3.0
0.4922,7492353145,-1,199570000000000.0,1.405910034,245.856003,846.18091,275.50681,365.86438,199570000000000.0,199930000000000.0,184250000000000.0,129230000000000.0,0.6691,0.3231,35130.0,35130.0,52860.0,49450.0,52900.0,5.7184287422097,0.6069895769014262,0.3522680797741895,1.031694433157253,96.0,169.0,33.0,11.0
0.4922,7491643902,-1,170230000000000.0,1.333329956,297.450012,867.18573,247.68924,308.99948,170280000000000.0,170620000000000.0,155120000000000.0,110880000000000.0,0.7176,0.3773,41140.0,41140.0,28870.0,48990.0,44730.0,4.4825345510492,0.5748050362607322,0.331224720458857,1.031694433157253,66.0,104.0,24.0,9.0
0.4922,7492315263,-1,139660000000000.0,1.248177979,278.170013,848.77039,279.42358,327.1308,139660000000000.0,139810000000000.0,133080000000000.0,93533000000000.0,0.7502,0.3944,34450.0,34450.0,48740.0,44420.0,46350.0,4.487104722535199,0.5370904326275314,0.3067066667736823,1.031694433157253,76.0,106.0,29.0,17.0
0.4922,7501761764,-1,177650000000000.0,1.352427979,239.940994,880.07831,239.63446,446.08435,177650000000000.0,177780000000000.0,172040000000000.0,138950000000000.0,0.7254,0.4215,56650.0,56650.0,87130.0,72590.0,76420.0,5.6365023602427,0.5832709670622319,0.3367497807801798,1.031694433157253,92.0,128.0,40.0,9.0
0.4922,7492465142,-1,147620000000000.0,1.271465942,300.18399,820.90704,269.68494,549.51715,147880000000000.0,147740000000000.0,141400000000000.0,99124000000000.0,0.7235,0.4309,79650.0,79650.0,82890.0,63290.0,70640.0,4.2356220996329,0.5473981379904971,0.313391679624119,1.031694433157253,100.0,120.0,31.0,10.0
0.4922,7501842496,-1,170410000000000.0,1.333792969,364.552002,872.71588,246.32066,662.78491,170530000000000.0,170540000000000.0,164590000000000.0,115220000000000.0,0.7012,0.4123,55280.0,55280.0,54030.0,62490.0,66570.0,3.6587179927213,0.5750131847897222,0.3313602501091386,1.031694433157253,76.0,111.0,25.0,7.0
0.4922,7502463577,-1,115610000000000.0,1.17198999,224.667007,870.64764,266.95114,644.35828,115800000000000.0,115650000000000.0,112600000000000.0,90156000000000.0,0.7956,0.4309,45150.0,45150.0,64320.0,48800.0,55010.0,5.2165647535421,0.5033694386407284,0.2849307278664673,1.031694433157253,83.0,94.0,31.0,7.0
0.4922,7491916413,-1,189120000000000.0,1.3809320070000002,339.100006,814.59552,214.8504,766.10315,189190000000000.0,189500000000000.0,173500000000000.0,121410000000000.0,0.7146,0.369,53560.0,53560.0,26150.0,43050.0,36720.0,4.072344389755,0.5959093371947687,0.3450117141711284,1.031694433157253,63.0,118.0,29.0,9.0
0.4922,7492624406,-1,140400000000000.0,1.250390015,384.597992,800.25006,258.3017,820.84985,140600000000000.0,140580000000000.0,132450000000000.0,87252000000000.0,0.8147,0.4709,236100.0,236100.0,126400.0,66430.0,75240.0,3.251161059104,0.5380649344773897,0.3073384746992612,1.031694433157253,94.0,122.0,38.0,13.0
0.4922,7491955791,-1,178190000000000.0,1.353801025,341.795013,825.15887,253.91727,804.7583,181610000000000.0,178270000000000.0,173650000000000.0,125860000000000.0,0.8634,0.4215,72850.0,72850.0,78850.0,87700.0,97900.0,3.9608565763362,0.5838779377755373,0.3371463238584122,1.031694433157253,87.0,130.0,27.0,8.0
0.4922,7492625245,-1,204200000000000.0,1.4166929929999998,252.084,838.36774,281.28409,813.99762,204200000000000.0,204430000000000.0,192780000000000.0,148060000000000.0,0.6876,0.3453,3433.0,3433.0,9569.0,24750.0,18100.0,5.6199242831754,0.6117761642402878,0.3554063072861915,1.031694433157253,73.0,112.0,23.0,6.0
0.4922,7491993840,-1,109100000000000.0,1.149567017,347.580994,836.33704,238.75403,844.146,109180000000000.0,109190000000000.0,104750000000000.0,75946000000000.0,0.8004,0.4406,17970.0,17970.0,81930.0,47180.0,53770.0,3.3073356623176,0.4934541355695632,0.2785560765963333,1.031694433157253,67.0,82.0,29.0,6.0
0.4922,7492037457,-1,174850000000000.0,1.345272949,357.484009,810.92657,222.42735,950.10992,174860000000000.0,175140000000000.0,160240000000000.0,102060000000000.0,0.6347,0.369,59450.0,59450.0,36080.0,40950.0,34860.0,3.7631695827826,0.5801040987167225,0.3346817452092259,1.031694433157253,59.0,111.0,11.0,4.0
0.4922,7492032735,-1,128060000000000.0,1.212619019,292.761993,842.04749,234.02861,954.52747,128190000000000.0,128800000000000.0,106860000000000.0,75867000000000.0,0.7397,0.3453,116300.0,116300.0,37710.0,25990.0,26490.0,4.1419960513795,0.5213497089560682,0.2965235812886023,1.031694433157253,56.0,92.0,12.0,5.0
0.4922,7492035921,-1,114340000000000.0,1.16769104,287.214996,813.41486,220.6917,924.73773,114350000000000.0,114530000000000.0,107470000000000.0,71867000000000.0,0.6794,0.3773,3262.0,3262.0,22280.0,32460.0,30810.0,4.0655643203253,0.5014647194554516,0.2837053907554585,1.031694433157253,76.0,90.0,18.0,6.0
0.4922,7492778124,-1,120190000000000.0,1.187249023,298.23999,808.68927,366.74527,123.39686,120190000000000.0,120310000000000.0,113730000000000.0,70416000000000.0,0.7631,0.4605,85610.0,85610.0,93520.0,48040.0,55130.0,3.9808512030864,0.5101259562382109,0.2892816579255258,1.031694433157253,78.0,96.0,21.0,9.0
0.4922,7492936036,-1,116430000000000.0,1.174755005,308.636993,817.77643,362.54218,333.74591,116640000000000.0,116480000000000.0,113240000000000.0,72889000000000.0,0.6876,0.4123,15970.0,15970.0,33310.0,50210.0,56170.0,3.8062676595608,0.5045920001254662,0.2857176804068086,1.031694433157253,60.0,71.0,22.0,6.0
0.4922,7503054777,-1,110420000000000.0,1.154186035,297.901001,879.33667,338.642,636.98969,110420000000000.0,110590000000000.0,101800000000000.0,66057000000000.0,0.6589,0.3609,2918.0,2918.0,2861.0,19450.0,16480.0,3.8743946180966,0.4954955999573547,0.2798675044878018,1.031694433157253,49.0,62.0,10.0,4.0
0.4922,7493229067,-1,111900000000000.0,1.15931897,253.623001,847.20355,358.02689,750.82568,111900000000000.0,112090000000000.0,102820000000000.0,67360000000000.0,0.6857,0.353,-8240.0,-8240.0,19680.0,25480.0,26580.0,4.5710324593154,0.4977654018612959,0.281326216018868,1.031694433157253,67.0,80.0,15.0,9.0
0.4922,7492628048,-1,122430000000000.0,1.194594971,324.187988,818.10443,321.41345,838.56378,122520000000000.0,122530000000000.0,117390000000000.0,79335000000000.0,0.7045,0.4123,44290.0,44290.0,50030.0,46650.0,52350.0,3.6848835096259,0.5133689459787486,0.2913729506864451,1.031694433157253,63.0,87.0,22.0,8.0
0.4922,7493946890,-1,117790000000000.0,1.179300049,218.220001,866.5788,395.72424,969.6817,117820000000000.0,117880000000000.0,112130000000000.0,86656000000000.0,0.6995,0.353,25460.0,25460.0,30580.0,24000.0,24760.0,5.404179468407199,0.5066070237001333,0.2870147654610099,1.031694433157253,71.0,85.0,20.0,7.0
0.4922,7504016485,-1,122530000000000.0,1.194917969,284.05899,872.31274,461.36777,94.34174,122590000000000.0,122720000000000.0,114610000000000.0,79130000000000.0,0.7015,0.353,37080.0,37080.0,33270.0,27550.0,27170.0,4.2065838824534,0.5135127686499475,0.2914656342801214,1.031694433157253,74.0,99.0,19.0,5.0
0.4922,7493402381,-1,109240000000000.0,1.150063965,179.434998,859.51251,414.48373,91.30182,109310000000000.0,109300000000000.0,106500000000000.0,84283000000000.0,0.7666,0.4309,34560.0,34560.0,62600.0,43710.0,48220.0,6.4093625982596,0.4936714933664079,0.2786958551765784,1.031694433157253,78.0,85.0,22.0,11.0
0.4922,7494060294,-1,158240000000000.0,1.301246948,369.03299,825.92267,468.00302,109.453,158240000000000.0,158620000000000.0,143480000000000.0,92964000000000.0,0.7041,0.3944,60770.0,60770.0,54370.0,48720.0,51280.0,3.5260992465741,0.5605932120331245,0.3219666264699504,1.031694433157253,94.0,152.0,21.0,9.0
0.4922,7494064481,-1,153640000000000.0,1.288532959,166.078003,844.99139,457.04688,165.56053,153890000000000.0,153730000000000.0,148940000000000.0,119160000000000.0,0.8039,0.4505,59860.0,59860.0,98530.0,67680.0,69790.0,7.7586009930526,0.5549522190533207,0.318298893550639,1.031694433157253,92.0,116.0,43.0,16.0
0.4922,7494022700,-1,140530000000000.0,1.250765015,303.229004,815.85693,462.14847,102.7157,140530000000000.0,140820000000000.0,129390000000000.0,87223000000000.0,0.661,0.3377,1316.0,1316.0,15450.0,20970.0,17420.0,4.124819850676199,0.5382356208722656,0.3074487260146079,1.031694433157253,50.0,77.0,18.0,5.0
0.4922,7493518768,-1,107140000000000.0,1.142646973,280.562012,824.43042,424.58072,288.48059,107230000000000.0,107230000000000.0,103270000000000.0,65561000000000.0,0.7961,0.4123,46260.0,46260.0,50590.0,35830.0,38890.0,4.0727073663842,0.4903926569805863,0.2765907483985886,1.031694433157253,91.0,100.0,25.0,11.0
0.4922,7493640181,-1,215500000000000.0,1.442364014,429.10199,834.58044,424.79291,469.96222,215560000000000.0,216060000000000.0,192060000000000.0,115880000000000.0,0.7292,0.3857,132400.0,132400.0,55270.0,78610.0,64410.0,3.3613547539129,0.6231646169971825,0.3628822801245558,1.031694433157253,87.0,166.0,40.0,20.0
0.4922,7493654084,-1,163610000000000.0,1.3158149410000002,845.452026,827.27289,405.70688,454.14688,164200000000000.0,164040000000000.0,145910000000000.0,64760000000000.0,0.9162,0.4709,416500.0,416500.0,106800.0,63980.0,69550.0,1.5563448907034,0.5670433755270395,0.3261659403010327,1.031694433157253,79.0,114.0,27.0,11.0
0.4922,7493638668,-1,177370000000000.0,1.351713013,293.072998,819.9613,400.21936,478.11993,177370000000000.0,177730000000000.0,162760000000000.0,122550000000000.0,0.7299,0.3609,5322.0,5322.0,19490.0,39770.0,36810.0,4.6122059085088,0.5829557376348471,0.3365437891152019,1.031694433157253,74.0,131.0,31.0,8.0
0.4922,7493642385,-1,115120000000000.0,1.170323975,335.740997,802.06989,410.48944,474.01022,115220000000000.0,115320000000000.0,106510000000000.0,64844000000000.0,0.7219,0.3773,75590.0,75590.0,36330.0,31720.0,28250.0,3.4857940658346,0.5026360506516188,0.2844584993072444,1.031694433157253,68.0,91.0,15.0,6.0
0.4922,7503549781,-1,136300000000000.0,1.2380870359999998,547.609009,891.04962,415.24136,413.80252,136300000000000.0,136500000000000.0,126710000000000.0,75989000000000.0,0.9084,0.4215,-2575.0,-2575.0,68200.0,46860.0,49750.0,2.2608960328481,0.5326228818393578,0.3038133652577687,1.031694433157253,66.0,88.0,22.0,3.0
0.4922,7493766015,-1,192260000000000.0,1.388515015,200.294006,824.77069,441.17545,648.36621,192320000000000.0,192500000000000.0,181260000000000.0,136630000000000.0,0.7095,0.3609,43660.0,43660.0,67880.0,50010.0,54270.0,6.9323842621630005,0.5992801642810068,0.3472174205293803,1.031694433157253,94.0,144.0,39.0,15.0
0.4922,7493756411,-1,113740000000000.0,1.165641968,182.115005,853.52264,402.61234,634.27655,113750000000000.0,113840000000000.0,109370000000000.0,88041000000000.0,0.6897,0.4032,31190.0,31190.0,48030.0,32990.0,37930.0,6.4005816983614,0.5005599014088921,0.2831232450464948,1.031694433157253,75.0,91.0,22.0,4.0
0.4922,7504415030,-1,129440000000000.0,1.216969971,138.162003,890.1701,484.88077,795.93134,129450000000000.0,129640000000000.0,120980000000000.0,99616000000000.0,0.7059,0.3609,-10130.0,-10130.0,-196.9,20770.0,16020.0,8.808282628907701,0.5232705836504515,0.2977649503477708,1.031694433157253,68.0,86.0,16.0,8.0
0.4922,7377348043,-1,204850000000000.0,1.4182060550000002,520.302002,13.48998,796.35364,155.86876,204850000000000.0,205260000000000.0,185400000000000.0,107540000000000.0,0.764,0.4215,-34560.0,-34560.0,61500.0,84580.0,94870.0,2.7257363022793,0.6124425295311003,0.3558437664573604,1.031694433157253,77.0,126.0,31.0,9.0
0.4922,7387386660,-1,154740000000000.0,1.291593994,405.177002,81.5625,754.66394,210.18939,154750000000000.0,154860000000000.0,146620000000000.0,91223000000000.0,0.6649,0.4032,58600.0,58600.0,48370.0,45760.0,51270.0,3.1877278019841,0.5563111718638313,0.319182078294725,1.031694433157253,88.0,118.0,22.0,5.0
0.4922,7387502959,-1,162790000000000.0,1.313612061,171.714005,68.80409,792.30347,369.86856,163200000000000.0,163000000000000.0,155150000000000.0,122670000000000.0,0.7385,0.369,53560.0,53560.0,70170.0,42540.0,44560.0,7.649999550124001,0.5660675929770458,0.325530399491982,1.031694433157253,79.0,123.0,29.0,10.0
0.4922,7377586303,-1,126040000000000.0,1.206218018,422.687988,63.75486,799.89111,562.93982,126260000000000.0,126260000000000.0,116710000000000.0,74637000000000.0,0.6859,0.4215,80860.0,80860.0,56160.0,40800.0,46870.0,2.8536841647839,0.5185134840294926,0.2946923360830314,1.031694433157253,68.0,94.0,13.0,2.0
0.4922,7377545061,-1,129440000000000.0,1.216956055,322.537994,39.82494,774.00812,530.62231,129440000000000.0,129530000000000.0,123830000000000.0,82793000000000.0,0.6502,0.4032,15910.0,15910.0,28160.0,52450.0,54650.0,3.7730626395599,0.5232704086959297,0.2977643756836999,1.031694433157253,59.0,76.0,22.0,5.0
